"filename","title","duration_seconds","rumble_url","caption_url","player_id"
"v7euneo_08-30-26-Psyche-Awakens-VOD-Saturday-with-the-Cult.srt","08/30/26 Psyche Awakens VOD: ""Saturday with the Cult""","14584","https://rumble.com/v7euneo-083026-psyche-awakens-vod-saturday-with-the-cult.html","https://hugh.cdn.rumble.cloud/video/fww1/ef/s8/11/a/W/X/T/aWXTA.fn8Si.vtt","v7coah6"
"v7eugh6_08-29-26-Psyche-Awakens-VOD-Testing-New-Microphone.srt","08/29/26 Psyche Awakens VOD: 'Testing New Microphone!!!""","1301","https://rumble.com/v7eugh6-082926-psyche-awakens-vod-testing-new-microphone.html","https://hugh.cdn.rumble.cloud/video/fwe2/e4/s8/11/Q/J/V/T/QJVTA.fn8Si.vtt","v7co3jo"
"v7eqeoa_08-26-26-Psyche-Awakens-VOD-I-m-Back.srt","08/26/26 Psyche Awakens VOD: ""I'm Back""","18012","https://rumble.com/v7eqeoa-082626-psyche-awakens-vod-im-back.html","https://hugh.cdn.rumble.cloud/video/fwe2/14/s8/11/k/B/b/T/kBbTA.fn8Si.vtt","v7ck1qs"
"v7eqr6c_08-27-26-Psyche-Awakens-VOD-Cult-of-Psyche-is-LIVE.srt","08/27/26 Psyche Awakens VOD: ""Cult of Psyche is LIVE""","8552","https://rumble.com/v7eqr6c-082726-psyche-awakens-vod-cult-of-psyche-is-live.html","https://hugh.cdn.rumble.cloud/video/fww1/db/s8/11/u/y/f/T/uyfTA.fn8Si.vtt","v7cke8u"
"v7erht0_08-27-26-Psyche-Awakens-VOD-So-Funny.srt","08/27/26 Psyche Awakens VOD: ""So Funny.....""","9298","https://rumble.com/v7erht0-082726-psyche-awakens-vod-so-funny......html","https://hugh.cdn.rumble.cloud/video/fww1/2a/s8/11/K/Z/n/T/KZnTA.fn8Si.vtt","v7cl4vi"
"v7el3s2_08-23-26-Psyche-Awakens-VOD-Come-Hang.srt","08/23/26 Psyche Awakens VOD: ""Come Hang""","16044","https://rumble.com/v7el3s2-082326-psyche-awakens-vod-come-hang.html","https://hugh.cdn.rumble.cloud/video/fwe2/1e/s8/11/I/b/f/S/IbfSA.fn8Si.vtt","v7cequk"
"v7el2jg_08-23-26-Psyche-Awakens-VOD-INX-Files-After-Dark.srt","08/23/26 Psyche Awakens VOD: ""INX Files After Dark.""","7274","https://rumble.com/v7el2jg-082326-psyche-awakens-vod-inx-files-after-dark..html","https://hugh.cdn.rumble.cloud/video/fwe2/97/s8/11/C/O/e/S/COeSA.fn8Si.vtt","v7ceply"
"v7emp12_08-25-26-Psyche-Awakens-VOD-I-Need-A-Hero.srt","08/25/26 Psyche Awakens VOD: ""I Need A Hero""","5155","https://rumble.com/v7emp12-082526-psyche-awakens-vod-i-need-a-hero.html","https://hugh.cdn.rumble.cloud/video/fwe2/fe/s8/11/2/i/x/S/2ixSA.fn8Si.vtt","v7cgc3k"
"v7ej66m_08-22-26-Psyche-Awakens-VOD-Meeting-of-the-Hearts-Must-Have-One-to-Attend.srt","08/22/26 Psyche Awakens VOD: ""Meeting of the Hearts. Must Have One to Attend""","19411","https://rumble.com/v7ej66m-082226-psyche-awakens-vod-meeting-of-the-hearts.-must-have-one-to-attend.html","https://hugh.cdn.rumble.cloud/video/fwe2/63/s8/11/o/a/V/R/oaVRA.fn8Si.vtt","v7cct94"
"v7eaaa6_08-16-26-Psyche-Awakens-VOD-Sunday-Nostalgia-and-Horoscopes.srt","08/16/26 Psyche Awakens VOD: ""Sunday Nostalgia and Horoscopes""","12173","https://rumble.com/v7eaaa6-081626-psyche-awakens-vod-sunday-nostalgia-and-horoscopes.html","https://hugh.cdn.rumble.cloud/video/fww1/cd/s8/11/o/Y/j/Q/oYjQA.fn8Si.vtt","v7c3v6a"
"v7ea858_08-16-26-Psyche-Awakens-VOD-Psyche-is-Back-Mass-Unban-CultCodex-me-free-membership-giveaway.srt","08/16/26 Psyche Awakens VOD: ""Psyche is Back! Mass Unban!    CultCodex.me free membership giveaway""","1296","https://rumble.com/v7ea858-081626-psyche-awakens-vod-psyche-is-back-mass-unban-cultcodex.me-free-membe.html","https://hugh.cdn.rumble.cloud/video/fww1/88/s8/11/8/g/j/Q/8gjQA.fn8Si.vtt","v7c3t1c"
"v7e8ra2_08-16-26-Psyche-Awakens-VOD-Mdnight-Suprise-Show.srt","08/16/26 Psyche Awakens VOD: ""Mdnight Suprise Show""","13466","https://rumble.com/v7e8ra2-081626-psyche-awakens-vod-mdnight-suprise-show.html","https://hugh.cdn.rumble.cloud/video/fww1/b8/s8/11/A/y/4/P/Ay4PA.fn8Si.vtt","v7c2c66"
"v7eacbk_08-16-26-Psyche-Awakens-VOD-The-Party-is-Here.srt","08/16/26 Psyche Awakens VOD: ""The Party is Here""","20617","https://rumble.com/v7eacbk-081626-psyche-awakens-vod-the-party-is-here.html","https://hugh.cdn.rumble.cloud/video/fww1/6f/s8/11/G/B/k/Q/GBkQA.fn8Si.vtt","v7c3x7o"
"v7e5pt0_08-12-26-Psyche-Awakens-VOD-Wednesday-Night-Cult-Bonfire-Cultists-Only.srt","08/12/26 Psyche Awakens VOD: ""Wednesday Night Cult Bonfire  (Cultists Only)""","5945","https://rumble.com/v7e5pt0-081226-psyche-awakens-vod-wednesday-night-cult-bonfire-cultists-only.html","https://hugh.cdn.rumble.cloud/video/fww1/cb/s8/11/K/V/v/P/KVvPA.fn8Si.vtt","v7bz6ns"
"v7e5prc_08-13-26-Psyche-Awakens-VOD-Follow-That-Bird.srt","08/13/26 Psyche Awakens VOD: ""Follow That Bird""","5029","https://rumble.com/v7e5prc-081326-psyche-awakens-vod-follow-that-bird.html","https://hugh.cdn.rumble.cloud/video/fwe2/30/s8/11/O/U/v/P/OUvPA.fn8Si.vtt","v7bz6m4"
"v7dem06_07-27-26-Psyche-Awakens-VOD-Hope-Youre-Watching-Now.srt","07/27/26 Psyche Awakens VOD: ""Hope Youre Watching Now""","16867","https://rumble.com/v7dem06-072726-psyche-awakens-vod-hope-youre-watching-now.html","https://hugh.cdn.rumble.cloud/video/fwe2/bb/s8/11/M/_/G/K/M_GKA.fn8Si.vtt","v7b82uy"
"v7e0o8i_08-10-26-Psyche-Awakens-VOD-Appearances-Can-Be-Deceiving-I-m-Stronger-Then-I-Look.srt","08/10/26 Psyche Awakens VOD: ""Appearances Can Be Deceiving. I'm Stronger Then I Look""","15309","https://rumble.com/v7e0o8i-081026-psyche-awakens-vod-appearances-can-be-deceiving.-im-stronger-then-i-.html","https://hugh.cdn.rumble.cloud/video/fwe2/33/s8/11/Y/s/C/O/YsCOA.fn8Si.vtt","v7bu53a"
"v7dy13a_08-08-26-Psyche-Awakens-VOD-Eldo-and-Samman-and-Defrauding-for-cashapps.srt","08/08/26 Psyche Awakens VOD: ""Eldo and Samman and Defrauding for cashapps""","2010","https://rumble.com/v7dy13a-080826-psyche-awakens-vod-eldo-and-samman-and-defrauding-for-cashapps.html","https://hugh.cdn.rumble.cloud/video/fww1/4d/s8/11/g/m/-/N/gm-NA.fn8Si.vtt","v7brhy2"
"v7dy7wc_08-09-26-Psyche-Awakens-VOD-WE-FINALLY-GOT-RID-OF-ALEXANDER-MCQUEEN-PARTY-STREAM.srt","08/09/26 Psyche Awakens VOD: ""WE FINALLY GOT RID OF ALEXANDER MCQUEEN!!!! PARTY STREAM""","10236","https://rumble.com/v7dy7wc-080926-psyche-awakens-vod-we-finally-got-rid-of-alexander-mcqueen-party-str.html","https://hugh.cdn.rumble.cloud/video/fwe2/1d/s8/11/8/v/a/O/8vaOA.fn8Si.vtt","v7bror4"
"v7dy4f6_08-09-26-Psyche-Awakens-VOD-Need-to-talk-to-someone-that-gets-me.srt","08/09/26 Psyche Awakens VOD: ""Need to talk to someone that gets me""","3368","https://rumble.com/v7dy4f6-080926-psyche-awakens-vod-need-to-talk-to-someone-that-gets-me.html","https://hugh.cdn.rumble.cloud/video/fww1/8a/s8/11/I/p/_/N/Ip_NA.fn8Si.vtt","v7brl9y"
"v7dejpk_07-28-26-Psyche-Awakens-VOD-Mike-Strokeoff-and-I-are-an-Item-Niw.srt","07/28/26 Psyche Awakens VOD: ""Mike Strokeoff and I are an Item Niw""","6196","https://rumble.com/v7dejpk-072826-psyche-awakens-vod-mike-strokeoff-and-i-are-an-item-niw.html","https://hugh.cdn.rumble.cloud/video/fww1/6f/s8/11/i/r/G/K/irGKA.fn8Si.vtt","v7b80kc"
"v7dbu8k_07-26-26-Psyche-Awakens-VOD-Eat-Me-Drink-Me-COME-HANG-OUT.srt","07/26/26 Psyche Awakens VOD: ""Eat Me？ Drink Me？ COME HANG OUT""","14366","https://rumble.com/v7dbu8k-072626-psyche-awakens-vod-eat-me-drink-me-come-hang-out.html","https://hugh.cdn.rumble.cloud/video/fww1/41/s8/11/u/B/b/K/uBbKA.fn8Si.vtt","v7b5b3c"
"v7djsze_07-31-26-Psyche-Awakens-VOD-A-Show-About-Everything.srt","07/31/26 Psyche Awakens VOD: ""A Show About Everything""","6328","https://rumble.com/v7djsze-073126-psyche-awakens-vod-a-show-about-everything.html","https://hugh.cdn.rumble.cloud/video/fww1/a6/s8/11/6/j/C/L/6jCLA.fn8Si.vtt","v7bd9u6"
"v7dna9s_08-02-26-Psyche-Awakens-VOD-Take-a-Walk-With-Me-to-Starbucks.srt","08/02/26 Psyche Awakens  VOD: ""Take a Walk With Me to Starbucks""","7621","https://rumble.com/v7dna9s-080226-psyche-awakens-vod-take-a-walk-with-me-to-starbucks.html","https://hugh.cdn.rumble.cloud/video/fww1/d4/s8/11/a/Z/d/M/aZdMA.fn8Si.vtt","v7bgr4k"
"v7dlycs_08-01-26-Psyche-Awakens-VOD-Hot-Summer-Night.srt","08/01/26 Psyche Awakens VOD: ""Hot Summer Night""","4670","https://rumble.com/v7dlycs-080126-psyche-awakens-vod-hot-summer-night.html","https://hugh.cdn.rumble.cloud/video/fww1/20/s8/11/S/O/0/L/SO0LA.fn8Si.vtt","v7bff7k"
"v7dqbc2_08-03-26-Psyche-Awakens-VOD-Time-to-Expose-Criminal-Stalker-Kate-the-Turtle.srt","08/03/26 Psyche Awakens VOD: ""Time to Expose Criminal Stalker Kate the Turtle..""","1719","https://rumble.com/v7dqbc2-080326-psyche-awakens-vod-time-to-expose-criminal-stalker-kate-the-turtle...html","https://hugh.cdn.rumble.cloud/video/fwe2/ef/s8/11/I/t/M/M/ItMMA.fn8Si.vtt","v7bjs6u"
"v7dqbaq_08-03-26-Psyche-Awakens-VOD-This-is-Not-a-Game.srt","08/03/26 Psyche Awakens VOD: ""This is Not a Game""","6173","https://rumble.com/v7dqbaq-080326-psyche-awakens-vod-this-is-not-a-game.html","https://hugh.cdn.rumble.cloud/video/fww1/3c/s8/11/Y/s/M/M/YsMMA.fn8Si.vtt","v7bjs5i"
"v7drl7k_08-04-26-Psyche-Awakens-VOD-Come-Watch-Samman-Watching-Me.srt","08/04/26 Psyche Awakens VOD: ""Come Watch Samman Watching Me""","2279","https://rumble.com/v7drl7k-080426-psyche-awakens-vod-come-watch-samman-watching-me.html","https://hugh.cdn.rumble.cloud/video/fww1/6f/s8/11/G/0/0/M/G00MA.fn8Si.vtt","v7bl22c"
"v7dqods_08-04-26-Psyche-Awakens-VOD-The-Cult-is-LIVE-Open-Panel-MADNESS.srt","08/04/26 Psyche Awakens VOD: ""The Cult is LIVE! Open Panel MADNESS""","7594","https://rumble.com/v7dqods-080426-psyche-awakens-vod-the-cult-is-live-open-panel-madness.html","https://hugh.cdn.rumble.cloud/video/fww1/c9/s8/11/W/B/Q/M/WBQMA.fn8Si.vtt","v7bk58k"
"v7dqcfk_08-04-26-Psyche-Awakens-VOD-shhhhhh.srt","08/04/26 Psyche Awakens VOD: ""shhhhhh""","2549","https://rumble.com/v7dqcfk-080426-psyche-awakens-vod-shhhhhh.html","https://hugh.cdn.rumble.cloud/video/fwe2/44/s8/11/W/P/M/M/WPMMA.fn8Si.vtt","v7bjtac"
"v7dod8o_08-03-26-Psyche-Awakens-VOD-Christine-Nurse-Ratchett-is-Trying-to-Misuse-Her-Medical-Access.srt","08/03/26 Psyche Awakens VOD: ""Christine, Nurse Ratchett, is Trying to Misuse Her Medical Access...""","4412","https://rumble.com/v7dod8o-080326-psyche-awakens-vod-christine-nurse-ratchett-is-trying-to-misuse-her-.html","https://hugh.cdn.rumble.cloud/video/fwe2/35/s8/11/i/i/q/M/iiqMA.fn8Si.vtt","v7bhu3g"
"v7dly6g_08-02-26-Psyche-Awakens-VOD-Stupid-Samman-Just-Threw-Over-1000-in-the-Toilet.srt","08/02/26 Psyche Awakens VOD: ""Stupid Samman Just Threw Over $1000 in the Toilet""","978","https://rumble.com/v7dly6g-080226-psyche-awakens-vod-stupid-samman-just-threw-over-1000-in-the-toilet.html","https://hugh.cdn.rumble.cloud/video/fww1/15/s8/11/i/L/0/L/iL0LA.fn8Si.vtt","v7bff18"
"v7dljsi_08-01-26-Psyche-Awakens-VOD-The-Signal-Survives.srt","08/01/26 Psyche Awakens VOD: ""The Signal Survives""","2920","https://rumble.com/v7dljsi-080126-psyche-awakens-vod-the-signal-survives.html","https://hugh.cdn.rumble.cloud/video/fwe2/61/s8/11/Y/b/W/L/YbWLA.fn8Si.vtt","v7bf0na"
"v7dfg4i_07-29-26-Psyche-Awakens-VOD-Full-Moon-Horoscopes-for-Each-Sign.srt","07/29/26 Psyche Awakens VOD: ""Full Moon Horoscopes for Each Sign...""","9728","https://rumble.com/v7dfg4i-072926-psyche-awakens-vod-full-moon-horoscopes-for-each-sign....html","https://hugh.cdn.rumble.cloud/video/fww1/26/s8/11/I/H/Q/K/IHQKA.fn8Si.vtt","v7b8wza"
"v7dbuh8_07-27-26-Psyche-Awakens-VOD-The-Psycho-Circus-is-in-Town-and-You-re-Invited.srt","07/27/26 Psyche Awakens VOD: ""The Psycho Circus is in Town and You're Invited!""","7235","https://rumble.com/v7dbuh8-072726-psyche-awakens-vod-the-psycho-circus-is-in-town-and-youre-invited.html","https://hugh.cdn.rumble.cloud/video/fwe2/92/s8/11/m/G/b/K/mGbKA.fn8Si.vtt","v7b5bc0"
"v7d8n7q_07-24-26-Psyche-Awakens-VOD-Not-Tonight-Psyche.srt","07/24/26 Psyche Awakens VOD: ""Not Tonight, Psyche""","11644","https://rumble.com/v7d8n7q-072426-psyche-awakens-vod-not-tonight-psyche.html","https://hugh.cdn.rumble.cloud/video/fww1/64/s8/11/g/c/D/J/gcDJA.fn8Si.vtt","v7b242i"
"v7d8mu2_07-24-26-Psyche-Awakens-VOD-Good-Morning.srt","07/24/26 Psyche Awakens VOD: ""Good Morning!!!""","8714","https://rumble.com/v7d8mu2-072426-psyche-awakens-vod-good-morning.html","https://hugh.cdn.rumble.cloud/video/fwe2/58/s8/11/A/6/C/J/A6CJA.fn8Si.vtt","v7b23ou"
"v7ct58o_07-15-26-Psyche-Awakens-VOD-Cultists-ONLY.srt","07/15/26 Psyche Awakens VOD: ""Cultists ONLY""","3139","https://rumble.com/v7ct58o-071526-psyche-awakens-vod-cultists-only.html","https://hugh.cdn.rumble.cloud/video/fwe2/cc/s8/11/i/F/S/G/iFSGA.fn8Si.vtt","v7amjye"
"v7d6k60_07-23-26-Psyche-Awakens-VOD-Lets-Have-an-Amazing-Day.srt","07/23/26 Psyche Awakens VOD: ""Lets Have an Amazing Day""","7558","https://rumble.com/v7d6k60-072326-psyche-awakens-vod-lets-have-an-amazing-day.html","https://hugh.cdn.rumble.cloud/video/fww1/2e/s8/11/y/s/f/J/ysfJA.fn8Si.vtt","v7b010s"
"v7d2u9e_07-21-26-Psyche-Awakens-VOD-Full-Spider-Rirual-Analysis.srt","07/21/26 Psyche Awakens VOD: ""Full Spider Rirual Analysis""","1768","https://rumble.com/v7d2u9e-072126-psyche-awakens-vod-full-spider-rirual-analysis.html","https://hugh.cdn.rumble.cloud/video/fww1/70/s8/11/Y/6/A/I/Y6AIA.fn8Si.vtt","v7awb46"
"v7d2lyw_07-20-26-Psyche-Awakens-VOD-Breaking-News-Brandon-an-INX-Make-Up-With-Alexandra.srt","07/20/26 Psyche Awakens VOD: ""Breaking News： Brandon an INX  Make Up With Alexandra""","18119","https://rumble.com/v7d2lyw-072026-psyche-awakens-vod-breaking-news-brandon-an-inx-make-up-with-alexand.html","https://hugh.cdn.rumble.cloud/video/fww1/d3/s8/11/4/s/y/I/4syIA.fn8Si.vtt","v7aw2to"
"v7d2j20_07-21-26-Psyche-Awakens-VOD-Mass-Unban-Anthing-Goes.srt","07/21/26 Psyche Awakens VOD: ""Mass Unban Anthing Goes""","19423","https://rumble.com/v7d2j20-072126-psyche-awakens-vod-mass-unban-anthing-goes.html","https://hugh.cdn.rumble.cloud/video/fwe2/8d/s8/11/4/x/x/I/4xxIA.fn8Si.vtt","v7avzws"
"v7d2f7k_07-21-26-Psyche-Awakens-VOD-Thank-You-for-Being-a-Friend.srt","07/21/26 Psyche Awakens VOD: ""Thank  You for Being a Friend""","1112","https://rumble.com/v7d2f7k-072126-psyche-awakens-vod-thank-you-for-being-a-friend.html","https://hugh.cdn.rumble.cloud/video/fwe2/92/s8/11/a/k/w/I/akwIA.fn8Si.vtt","v7avw2c"
"v7d2efg_07-21-26-PSyche-Awakens-VOD-Trivia-Take-2-Play-Along-Prizes.srt","07/21/26 PSyche Awakens VOD: ""Trivia Take 2-- Play Along-- Prizes""","1000","https://rumble.com/v7d2efg-072126-psyche-awakens-vod-trivia-take-2-play-along-prizes.html","https://hugh.cdn.rumble.cloud/video/fww1/21/s8/11/m/6/v/I/m6vIA.fn8Si.vtt","v7avva8"
"v7d00oc_07-19-26-Psyche-Awakens-VOD-Come-Here-After-Samman-Puts-U-to-Sleep.srt","07/19/26 Psyche Awakens VOD: ""Come Here After Samman Puts U to Sleep""","8274","https://rumble.com/v7d00oc-071926-psyche-awakens-vod-come-here-after-samman-puts-u-to-sleep.html","https://hugh.cdn.rumble.cloud/video/fwe2/c8/s8/11/S/X/6/H/SX6HA.fn8Si.vtt","v7athj4"
"v7d0024_07-20-26-Psyche-Awakens-VOD-im-in-the-speevdo.srt","07/20/26 Psyche Awakens VOD: ""im in the speevdo""","3379","https://rumble.com/v7d0024-072026-psyche-awakens-vod-im-in-the-speevdo.html","https://hugh.cdn.rumble.cloud/video/fwe2/69/s8/11/m/L/6/H/mL6HA.fn8Si.vtt","v7atgww"
"v7cyc3a_07-18-26-Psyche-Awakens-VOD-True-Friends-and-Everyday-Heroes.srt","07/18/26 Psyche Awakens VOD: ""True Friends and Everyday Heroes""","7772","https://rumble.com/v7cyc3a-071826-psyche-awakens-vod-true-friends-and-everyday-heroes.html","https://hugh.cdn.rumble.cloud/video/fwe2/b1/s8/11/2/M/N/H/2MNHA.fn8Si.vtt","v7arsy2"
"v7cxqm2_07-18-26-Psyche-Awakens-VOD-Exposed.srt","07/18/26 Psyche Awakens VOD: ""Exposed""","4844","https://rumble.com/v7cxqm2-071826-psyche-awakens-vod-exposed.html","https://hugh.cdn.rumble.cloud/video/fwe2/2b/s8/11/6/Z/G/H/6ZGHA.fn8Si.vtt","v7ar7gu"
"v7cwq52_07-17-26-Psyche-Awakens-VOD-Samman-After-Party-Tacos-Tarot-anf-FUN-Thingthatis-song-premiere.srt","07/17/26 Psyche Awakens VOD: ""Samman After Party Tacos Tarot anf FUN. Thingthatis song premiere""","9914","https://rumble.com/v7cwq52-071726-psyche-awakens-vod-samman-after-party-tacos-tarot-anf-fun.-thingthat.html","https://hugh.cdn.rumble.cloud/video/fww1/46/s8/11/w/r/v/H/wrvHA.fn8Si.vtt","v7aq6zu"
"v7cwprc_07-18-26-Psyche-Awakens-VOD-Show-me-that-Smile-Again.srt","07/18/26 Psyche Awakens VOD: ""Show me that Smile Again""","6508","https://rumble.com/v7cwprc-071726-psyche-awakens-vod-show-me-that-smile-again.html","https://hugh.cdn.rumble.cloud/video/fwe2/fb/s8/11/O/j/v/H/OjvHA.fn8Si.vtt","v7aq6m4"
"v7cwotw_07-18-26-Psyche-Awakens-VOD-EXPOSING-AMBER-AKA-SUMMER.srt","07/18/26 Psyche Awakens VOD: ""EXPOSING AMBER AKA SUMMER""","854","https://rumble.com/v7cwotw-071726-psyche-awakens-vod-exposing-amber-aka-summer.html","https://hugh.cdn.rumble.cloud/video/fww1/e8/s8/11/0/2/u/H/02uHA.fn8Si.vtt","v7aq5oo"
"v7cw7rm_07-17-26-Psyche-Awakens-VOD-ANALYSIS-OF-THREATS-MADE-BY-ALEXANDRA-MAYERS-CHRISTINE-AND-BLACK-RG.srt","07/17/26 Psyche Awakens VOD: ""ANALYSIS OF THREATS MADE BY ALEXANDRA MAYERS, CHRISTINE, AND BLACK RG""","4294","https://rumble.com/v7cw7rm-071726-psyche-awakens-vod-analysis-of-threats-made-by-alexandra-mayers-chri.html","https://hugh.cdn.rumble.cloud/video/fwe2/00/s8/11/s/D/p/H/sDpHA.fn8Si.vtt","v7apome"
"v7cv0nm_07-16-26-Psyche-Awakens-VOD-Beeta-and-Alexandra-Recovery-Group-Your-Turn-to-Tell-Your-Story.srt","07/16/26 Psyche Awakens VOD: ""Beeta and Alexandra Recovery Group： Your Turn to Tell Your Story""","2538","https://rumble.com/v7cv0nm-071626-psyche-awakens-vod-beeta-and-alexandra-recovery-group-your-turn-to-t.html","https://hugh.cdn.rumble.cloud/video/fwe2/7f/s8/11/s/0/b/H/s0bHA.fn8Si.vtt","v7aofdc"
"v7cv0mo_07-16-26-Psyche-Awakens-VOD-Restream-Eldo-Reveals-Beetas-Doxxing-BTS.srt","07/16/26 Psyche Awakens VOD: ""Restream： Eldo Reveals  Beetas Doxxing BTS""","7940","https://rumble.com/v7cv0mo-071626-psyche-awakens-vod-restream-eldo-reveals-beetas-doxxing-bts.html","https://hugh.cdn.rumble.cloud/video/fwe2/a1/s8/11/W/Z/b/H/WZbHA.fn8Si.vtt","v7aofce"
"v7cv0gm_07-17-26-Psyche-Awakens-VOD-No-Ones-On-Hang-Out-Here.srt","07/17/26 Psyche Awakens VOD: ""No Ones On... Hang Out Here""","3566","https://rumble.com/v7cv0gm-071726-psyche-awakens-vod-no-ones-on...-hang-out-here.html","https://hugh.cdn.rumble.cloud/video/fwe2/b6/s8/11/w/W/b/H/wWbHA.fn8Si.vtt","v7aof6c"
"v7cuzek_07-16-26-Psyche-Awakens-VOD-New-Three-Musketeers.srt","07/16/26 Psyche Awakens VOD: ""New Three Musketeers""","893","https://rumble.com/v7cuzek-071626-psyche-awakens-vod-new-three-musketeers.html","https://hugh.cdn.rumble.cloud/video/fwe2/11/s8/11/8/A/b/H/8AbHA.fn8Si.vtt","v7aoe4a"
"v7cuz24_07-16-26-Psyche-Awakens-VOD-Alex-Mayers-Asked-for-my-Sperm.srt","07/16/26 Psyche Awakens VOD: ""Alex Mayers Asked for my Sperm""","1090","https://rumble.com/v7cuz24-071626-psyche-awakens-vod-alex-mayers-asked-for-my-sperm.html","https://hugh.cdn.rumble.cloud/video/fwe2/25/s8/11/8/t/b/H/8tbHA.fn8Si.vtt","v7aodru"
"v7csix2_07-15-26-Psyche-Awakens-VOD-Psyche-is-BACK.srt","07/15/26 Psyche Awakens VOD: ""Psyche is BACK!""","6681","https://rumble.com/v7csix2-071526-psyche-awakens-vod-psyche-is-back.html","https://hugh.cdn.rumble.cloud/video/fwe2/bf/s8/11/g/B/L/G/gBLGA.fn8Si.vtt","v7alxms"
"v7ct5ak_07-16-26-Psyche-Awakens-VOD-Beedas-Bush.srt","07/16/26 Psyche Awakens VOD: ""Beedas Bush""","4002","https://rumble.com/v7ct5ak-071626-psyche-awakens-vod-beedas-bush.html","https://hugh.cdn.rumble.cloud/video/fwe2/82/s8/11/m/G/S/G/mGSGA.fn8Si.vtt","v7amk0a"
"v7cpou2_07-13-26-Psyche-Awakens-VOD-I-m-a-SURVIVOR-Not-a-Victim.srt","07/13/26 Psyche Awakens VOD: ""I'm a SURVIVOR, Not a Victim""","15971","https://rumble.com/v7cpou2-071326-psyche-awakens-vod-im-a-survivor-not-a-victim.html","https://hugh.cdn.rumble.cloud/video/fwe2/2f/s8/11/6/h/f/G/6hfGA.fn8Si.vtt","v7aj0tu"
"v7cnwma_07-12-26-Psyche-Awakens-VOD-Detailing-Threats-of-Physical-Violence-by-A-M-and.srt","07/12/26 Psyche Awakens VOD: ""Detailing Threats of Physical Violence by A.M. and ...""","11294","https://rumble.com/v7cnwma-071226-psyche-awakens-vod-detailing-threats-of-physical-violence-by-a.m.-an.html","https://hugh.cdn.rumble.cloud/video/fwe2/4b/s8/11/I/Z/W/F/IZWFA.fn8Si.vtt","v7ah8m2"
"v7ck7jq_07-10-26-Psyche-Awakens-VOD-Father-Forgive-Them-Thwy-Know-Not-What-They-Do.srt","07/10/26 Psyche Awakens VOD: ""Father Forgive Them. Thwy Know Not What They Do""","9268","https://rumble.com/v7ck7jq-071026-psyche-awakens-vod-father-forgive-them.-thwy-know-not-what-they-do.html","https://hugh.cdn.rumble.cloud/video/fwe2/ab/s8/11/2/S/g/F/2SgFA.fn8Si.vtt","v7adjji"
"v7cm7pk_07-11-26-Psyche-Awakens-VOD-Going-Over-Some-Things-and-Revealing-the-Truth.srt","07/11/26 Psyche Awakens VOD: ""Going Over Some Things and Revealing the Truth""","9425","https://rumble.com/v7cm7pk-071126-psyche-awakens-vod-going-over-some-things-and-revealing-the-truth.html","https://hugh.cdn.rumble.cloud/video/fwe2/c0/s8/11/i/I/D/F/iIDFA.fn8Si.vtt","v7afjpc"
"v7clph4_07-11-26-Psyche-Awakens-VOD-Tried-to-Expose-Brandon-but-Ganval-Threatened-to-Strike-ME.srt","07/11/26 Psyche Awakens VOD: ""Tried to Expose Brandon but Ganval Threatened to Strike ME""","8876","https://rumble.com/v7clph4-071126-psyche-awakens-vod-tried-to-expose-brandon-but-ganval-threatened-to-.html","https://hugh.cdn.rumble.cloud/video/fwe2/73/s8/11/4/W/x/F/4WxFA.fn8Si.vtt","v7af1gw"
"v7clomy_07-11-26-Psyche-Awakens-VOD-I-Made-aTerrible-Mistake-Brandon-Q-Revealed.srt","07/11/26 Psyche Awakens VOD: ""I Made aTerrible Mistake. Brandon Q Revealed""","3532","https://rumble.com/v7clomy-071126-psyche-awakens-vod-i-made-aterrible-mistake.-brandon-q-revealed.html","https://hugh.cdn.rumble.cloud/video/fwe2/f9/s8/11/6/F/x/F/6FxFA.fn8Si.vtt","v7af0mq"
"v7ciyn2_07-10-26-Psyche-Awakens-VOD-The-Disgusting-Hypocricies-of-those-in-this-Community.srt","07/10/26 Psyche Awakens VOD: ""The Disgusting Hypocricies of those in this ＂Community＂...""","10134","https://rumble.com/v7ciyn2-071026-psyche-awakens-vod-the-disgusting-hypocricies-of-those-in-this-commu.html","https://hugh.cdn.rumble.cloud/video/fww1/45/s8/11/E/F/4/E/EF4EA.fn8Si.vtt","v7acamu"
"v7chl7u_07-08-26-Psyche-Awakens-VOD-For-Those-With-Ears-to-Hear-Eyes-to-See.srt","07/08/26 Psyche Awakens VOD: ""For Those With Ears to Hear, Eyes to See""","7109","https://rumble.com/v7chl7u-070826-psyche-awakens-vod-for-those-with-ears-to-hear-eyes-to-see.html","https://hugh.cdn.rumble.cloud/video/fwe2/2e/s8/11/Q/2/O/E/Q2OEA.fn8Si.vtt","v7aax7m"
"v7cgp5i_07-08-26-Psyche-Awakens-VOD-Let-Them-Without-Sin-Cast-The-First-Stone-at-Me.srt","07/08/26 Psyche Awakens VOD: ""Let Them Without Sin Cast The First Stone at Me""","10685","https://rumble.com/v7cgp5i-070826-psyche-awakens-vod-let-them-without-sin-cast-the-first-stone-at-me.html","https://hugh.cdn.rumble.cloud/video/fww1/09/s8/11/w/T/E/E/wTEEA.fn8Si.vtt","v7aa15a"
